order_id,items_used,balance_spent,order_date
264,Coffee Crema (add Pudding); Fresh Matcha; Black Tea; Iced Thai Tea; Tiger Boba,31.4,2024-10-03 09:47:15
265,Lemonade (add Honey Jelly); Black Honey Tea,10.8,2024-10-03 09:50:15
266,Green Tea,4.65,2024-10-03 09:53:15
267,Oolong Tea (add Honey Jelly); Tiger Boba (add Honey Jelly); Tiger Boba,19.15,2024-10-03 10:03:00
268,Strawberry Matcha; Black Tea; Black Honey Tea; Coffee Crema; Black Tea,27.15,2024-10-03 10:06:00
269,Coffee Milk Tea,6.25,2024-10-03 10:24:00
270,Tiger Boba,6.5,2024-10-03 10:29:15
271,Strawberry Matcha,6.5,2024-10-03 10:32:15
272,Black Tea (add Honey Jelly); Pearl Milk Tea (add Boba Pearls); Fresh Matcha,18.2,2024-10-03 10:42:45
273,Green Tea (add Pudding); Coffee Milk Tea; Black Tea,16.3,2024-10-03 10:45:00
274,Peach Tea,6.25,2024-10-03 10:49:30
275,Black Tea (add Boba Pearls); Fresh Matcha; Coffee Milk Tea,17.9,2024-10-03 10:50:15
276,Halo Halo; Lemonade; Peach Tea; Iced Thai Tea; Halo Halo,32.1,2024-10-03 10:51:45
277,Tiger Boba; Black Honey Tea; Coffee Milk Tea,17.6,2024-10-03 11:08:15
278,Green Honey Tea (add Honey Jelly); Green Tea (add Pudding); Strawberry Matcha; Green Honey Tea,22.35,2024-10-03 11:12:00
279,Tiger Boba (add Boba Pearls); Thai Pearl Milk Tea (add Ice Cream); Thai Pearl Milk Tea,20.75,2024-10-03 11:22:30
280,Green Honey Tea,4.85,2024-10-03 11:24:00
281,Peach Tea (add Honey Jelly); Green Honey Tea,11.85,2024-10-03 11:26:15
282,Coffee Crema (add Honey Jelly); Iced Thai Tea (add Boba Pearls); Green Tea (add Ice Cream); Iced Thai Tea; Iced Thai Tea,33.9,2024-10-03 11:27:00
283,Green Tea,4.65,2024-10-03 11:27:45
284,Peach Tea; Black Honey Tea,11.1,2024-10-03 11:39:00
285,Green Tea (add Ice Cream); Green Tea; Green Tea; Lemonade,20.15,2024-10-03 11:43:30
286,Thai Pearl Milk Tea; Coffee Crema; Pearl Milk Tea; Black Honey Tea; Strawberry Matcha,29.9,2024-10-03 11:53:15
287,Strawberry Matcha (add Ice Cream); Coffee Crema (add Boba Pearls); Black Honey Tea (add Ice Cream); Oolong Tea; Black Tea,29.9,2024-10-03 11:57:00
288,Thai Pearl Milk Tea; Tiger Boba; Green Tea; Halo Halo; Green Honey Tea,29.2,2024-10-03 12:06:00
289,Iced Thai Tea (add Ice Cream); Green Tea,12.4,2024-10-03 12:12:00
290,Coffee Crema (add Pudding); Black Tea; Strawberry Matcha; Strawberry Matcha; Pearl Milk Tea,30.7,2024-10-03 12:26:15
291,Tiger Boba,6.5,2024-10-03 12:27:45
292,Green Tea,4.65,2024-10-03 12:33:00
293,Iced Thai Tea; Green Honey Tea,11.6,2024-10-03 12:33:45
294,Oolong Tea (add Ice Cream); Thai Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Ice Cream); Black Honey Tea,25.25,2024-10-03 12:35:15
295,Black Honey Tea,4.85,2024-10-03 12:42:00
296,Peach Tea (add Honey Jelly); Black Honey Tea (add Boba Pearls); Green Honey Tea; Black Tea,22.1,2024-10-03 12:47:15
297,Black Tea (add Honey Jelly); Green Honey Tea (add Ice Cream); Green Tea; Black Honey Tea,20.75,2024-10-03 12:48:00
298,Thai Pearl Milk Tea (add Honey Jelly); Peach Tea (add Honey Jelly); Oolong Tea; Green Tea,23.3,2024-10-03 12:51:00
299,Tiger Boba (add Pudding); Halo Halo,14.2,2024-10-03 12:51:45
300,Tiger Boba (add Boba Pearls); Coffee Crema; Halo Halo; Peach Tea,26.95,2024-10-03 12:55:30
301,Oolong Tea (add Boba Pearls); Oolong Tea (add Pudding); Green Honey Tea (add Boba Pearls); Iced Thai Tea; Oolong Tea,27.8,2024-10-03 13:05:15
302,Thai Pearl Milk Tea (add Honey Jelly); Strawberry Matcha (add Boba Pearls); Coffee Crema (add Pudding); Tiger Boba,28.0,2024-10-03 13:06:45
303,Green Tea,4.65,2024-10-03 13:18:45
304,Iced Thai Tea (add Boba Pearls); Pearl Milk Tea; Halo Halo; Green Tea; Pearl Milk Tea,30.7,2024-10-03 13:22:30
305,Oolong Tea (add Pudding); Peach Tea,11.65,2024-10-03 13:25:30
306,Iced Thai Tea (add Boba Pearls); Green Honey Tea (add Ice Cream); Green Tea,18.0,2024-10-03 13:28:30
307,Lemonade; Pearl Milk Tea,11.0,2024-10-03 13:30:00
308,Oolong Tea; Green Tea; Coffee Crema; Pearl Milk Tea; Oolong Tea,26.25,2024-10-03 13:30:45
309,Green Honey Tea; Iced Thai Tea; Black Honey Tea,16.45,2024-10-03 13:33:45
310,Strawberry Matcha (add Ice Cream); Iced Thai Tea; Black Honey Tea; Black Tea; Black Tea,28.4,2024-10-03 13:42:00
311,Black Honey Tea,4.85,2024-10-03 14:03:45
312,Black Honey Tea; Coffee Crema; Oolong Tea,16.0,2024-10-03 14:06:00
313,Pearl Milk Tea (add Honey Jelly); Coffee Crema; Strawberry Matcha,19.55,2024-10-03 14:15:00
314,Oolong Tea; Pearl Milk Tea,10.45,2024-10-03 14:25:30
315,Oolong Tea,4.65,2024-10-03 14:29:15
316,Strawberry Matcha (add Honey Jelly); Green Honey Tea (add Ice Cream); Coffee Milk Tea,19.35,2024-10-03 14:36:00
317,Coffee Crema (add Ice Cream); Halo Halo,14.45,2024-10-03 14:45:45
318,Lemonade (add Boba Pearls); Green Honey Tea (add Ice Cream); Pearl Milk Tea,17.6,2024-10-03 14:57:45
319,Halo Halo; Iced Thai Tea; Oolong Tea; Coffee Crema,24.85,2024-10-03 15:01:30
320,Coffee Crema (add Pudding); Coffee Milk Tea,13.5,2024-10-03 15:03:45
321,Green Tea (add Boba Pearls); Green Tea (add Boba Pearls); Oolong Tea; Coffee Milk Tea,21.7,2024-10-03 15:08:15
322,Coffee Milk Tea (add Honey Jelly); Coffee Milk Tea; Halo Halo; Strawberry Matcha; Fresh Matcha,32.95,2024-10-03 15:31:30
323,Thai Pearl Milk Tea (add Pudding); Black Honey Tea,11.85,2024-10-03 15:45:00
324,Fresh Matcha,6.25,2024-10-03 15:45:45
325,Black Tea (add Boba Pearls); Green Tea (add Pudding); Pearl Milk Tea (add Honey Jelly); Thai Pearl Milk Tea; Tiger Boba,30.1,2024-10-03 16:00:45
326,Oolong Tea,4.65,2024-10-03 16:08:15
327,Tiger Boba,6.5,2024-10-03 16:15:45
328,Oolong Tea (add Honey Jelly); Green Honey Tea (add Honey Jelly); Green Honey Tea,15.85,2024-10-03 16:33:45
329,Black Honey Tea; Tiger Boba; Black Honey Tea,16.2,2024-10-03 16:36:45
330,Pearl Milk Tea (add Boba Pearls); Halo Halo (add Boba Pearls); Thai Pearl Milk Tea,20.5,2024-10-03 16:42:00
331,Black Tea (add Boba Pearls); Halo Halo; Peach Tea; Black Honey Tea,23.45,2024-10-03 16:45:45
332,Green Tea (add Boba Pearls); Halo Halo (add Pudding); Tiger Boba,19.6,2024-10-03 16:49:30
333,Green Honey Tea; Green Tea; Iced Thai Tea,16.25,2024-10-03 16:58:30
334,Strawberry Matcha; Green Tea; Halo Halo; Coffee Milk Tea; Tiger Boba,30.85,2024-10-04 09:00:00
335,Lemonade,5.2,2024-10-04 09:01:30
336,Oolong Tea; Oolong Tea; Pearl Milk Tea; Green Honey Tea; Oolong Tea,24.6,2024-10-04 09:04:30
337,Green Honey Tea; Green Honey Tea; Thai Pearl Milk Tea; Coffee Crema; Green Tea,27.1,2024-10-04 09:05:15
338,Green Tea (add Honey Jelly); Halo Halo,12.35,2024-10-04 09:06:00
339,Fresh Matcha (add Boba Pearls); Green Tea (add Boba Pearls); Green Tea; Thai Pearl Milk Tea; Black Honey Tea,28.15,2024-10-04 09:07:30
340,Iced Thai Tea (add Ice Cream); Halo Halo,14.7,2024-10-04 09:08:15
341,Strawberry Matcha; Green Honey Tea,11.35,2024-10-04 09:09:00
342,Halo Halo,6.95,2024-10-04 09:09:45
343,Tiger Boba,6.5,2024-10-04 09:10:30
344,Green Honey Tea (add Honey Jelly); Tiger Boba (add Honey Jelly); Coffee Crema; Tiger Boba; Lemonade,31.05,2024-10-04 09:15:45
345,Oolong Tea (add Boba Pearls); Halo Halo (add Boba Pearls); Pearl Milk Tea; Peach Tea; Pearl Milk Tea,30.95,2024-10-04 09:21:00
346,Tiger Boba (add Boba Pearls); Oolong Tea (add Pudding); Black Honey Tea,17.5,2024-10-04 09:24:00
347,Tiger Boba (add Pudding); Oolong Tea,11.9,2024-10-04 09:25:30
348,Green Honey Tea (add Ice Cream); Strawberry Matcha (add Pudding); Pearl Milk Tea,18.9,2024-10-04 09:28:30
349,Peach Tea (add Ice Cream); Strawberry Matcha,13.75,2024-10-04 09:30:00
350,Black Tea (add Ice Cream); Fresh Matcha (add Pudding); Halo Halo (add Boba Pearls); Lemonade,25.55,2024-10-04 09:31:30
351,Strawberry Matcha; Iced Thai Tea,13.25,2024-10-04 09:32:15
352,Fresh Matcha (add Honey Jelly); Black Honey Tea (add Pudding); Tiger Boba,19.1,2024-10-04 09:33:45
353,Strawberry Matcha; Black Honey Tea; Peach Tea,17.6,2024-10-04 09:36:45
354,Fresh Matcha (add Ice Cream); Black Tea (add Ice Cream); Lemonade (add Pudding); Pearl Milk Tea; Black Tea,29.3,2024-10-04 09:38:15
355,Oolong Tea,4.65,2024-10-04 09:40:30
356,Peach Tea; Iced Thai Tea; Green Honey Tea,17.85,2024-10-04 09:42:00
357,Fresh Matcha; Halo Halo; Fresh Matcha,19.45,2024-10-04 09:42:45
358,Green Tea; Green Tea; Coffee Crema; Green Tea; Coffee Crema,26.95,2024-10-04 09:43:30
359,Oolong Tea (add Ice Cream); Thai Pearl Milk Tea,11.9,2024-10-04 09:45:00
360,Green Tea (add Honey Jelly); Oolong Tea (add Honey Jelly); Pearl Milk Tea,16.6,2024-10-04 09:45:45
361,Strawberry Matcha; Coffee Milk Tea,12.75,2024-10-04 09:46:30
362,Thai Pearl Milk Tea (add Ice Cream); Strawberry Matcha; Halo Halo,20.7,2024-10-04 09:48:45
363,Pearl Milk Tea (add Ice Cream); Green Honey Tea (add Ice Cream); Halo Halo,19.6,2024-10-04 09:49:30
364,Coffee Milk Tea,6.25,2024-10-04 09:51:45
365,Green Tea (add Pudding); Black Tea (add Pudding); Coffee Milk Tea; Halo Halo; Lemonade,29.2,2024-10-04 09:54:00
366,Coffee Milk Tea (add Boba Pearls); Green Honey Tea; Green Honey Tea; Lemonade,21.9,2024-10-04 09:56:15
367,Fresh Matcha (add Honey Jelly); Green Tea (add Pudding); Black Honey Tea (add Boba Pearls); Coffee Milk Tea,24.25,2024-10-04 09:57:00
368,Coffee Crema; Tiger Boba; Black Tea,17.65,2024-10-04 09:59:15
369,Strawberry Matcha,6.5,2024-10-04 10:00:00
370,Coffee Crema (add Ice Cream); Tiger Boba; Peach Tea; Strawberry Matcha; Green Tea,31.4,2024-10-04 10:06:00
371,Green Tea (add Pudding); Halo Halo,12.35,2024-10-04 10:06:45
372,Lemonade (add Honey Jelly); Black Honey Tea,10.8,2024-10-04 10:07:30
373,Iced Thai Tea (add Pudding); Halo Halo; Tiger Boba; Iced Thai Tea; Coffee Crema,34.2,2024-10-04 10:09:00
374,Green Tea (add Pudding); Peach Tea (add Ice Cream); Iced Thai Tea (add Ice Cream); Green Honey Tea,25.25,2024-10-04 10:13:30
375,Pearl Milk Tea (add Pudding); Strawberry Matcha (add Boba Pearls); Lemonade; Black Tea,23.65,2024-10-04 10:15:45
376,Lemonade (add Pudding); Pearl Milk Tea; Fresh Matcha,18.0,2024-10-04 10:17:15
377,Lemonade,5.2,2024-10-04 10:18:45
378,Oolong Tea (add Pudding); Coffee Milk Tea (add Ice Cream); Thai Pearl Milk Tea (add Honey Jelly); Fresh Matcha; Coffee Crema,32.4,2024-10-04 10:19:30
379,Peach Tea; Tiger Boba; Halo Halo,19.7,2024-10-04 10:20:15
380,Green Honey Tea (add Pudding); Black Tea (add Pudding); Tiger Boba (add Ice Cream); Oolong Tea; Thai Pearl Milk Tea,29.4,2024-10-04 10:21:45
381,Green Honey Tea (add Boba Pearls); Peach Tea (add Honey Jelly); Strawberry Matcha; Halo Halo,26.05,2024-10-04 10:22:30
382,Fresh Matcha; Black Tea,10.9,2024-10-04 10:23:15
383,Black Tea (add Ice Cream); Iced Thai Tea; Coffee Milk Tea,18.65,2024-10-04 10:30:45
384,Peach Tea,6.25,2024-10-04 10:31:30
385,Coffee Milk Tea; Coffee Milk Tea; Oolong Tea; Iced Thai Tea,23.9,2024-10-04 10:33:45
386,Iced Thai Tea,6.75,2024-10-04 10:39:00
387,Coffee Milk Tea (add Honey Jelly); Thai Pearl Milk Tea,13.25,2024-10-04 10:40:30
388,Fresh Matcha,6.25,2024-10-04 10:42:00
389,Halo Halo (add Pudding); Tiger Boba,14.2,2024-10-04 10:46:30
390,Peach Tea (add Honey Jelly); Black Tea; Lemonade; Oolong Tea,21.5,2024-10-04 10:49:30
391,Black Honey Tea; Green Honey Tea; Strawberry Matcha; Fresh Matcha; Halo Halo,29.4,2024-10-04 10:52:30
392,Coffee Crema; Black Honey Tea; Black Honey Tea; Lemonade; Pearl Milk Tea,27.2,2024-10-04 10:54:00
393,Green Tea (add Ice Cream); Green Honey Tea (add Honey Jelly); Oolong Tea; Black Tea; Fresh Matcha,26.8,2024-10-04 10:55:30
394,Coffee Crema,6.5,2024-10-04 10:56:15
395,Black Tea (add Boba Pearls); Pearl Milk Tea; Tiger Boba; Peach Tea,23.95,2024-10-04 10:57:00
396,Lemonade; Iced Thai Tea; Coffee Milk Tea; Halo Halo; Fresh Matcha,31.4,2024-10-04 10:58:30
397,Black Honey Tea,4.85,2024-10-04 10:59:15
398,Green Honey Tea (add Honey Jelly); Iced Thai Tea; Green Tea,17.0,2024-10-04 11:00:45
399,Fresh Matcha; Iced Thai Tea,13.0,2024-10-04 11:01:30
400,Iced Thai Tea (add Pudding); Green Honey Tea; Coffee Crema; Pearl Milk Tea,24.65,2024-10-04 11:02:15
401,Strawberry Matcha,6.5,2024-10-04 11:03:00
402,Coffee Crema (add Ice Cream); Lemonade,12.7,2024-10-04 11:03:45
403,Green Tea (add Boba Pearls); Black Honey Tea (add Honey Jelly); Peach Tea; Oolong Tea,21.9,2024-10-04 11:04:30
404,Lemonade (add Boba Pearls); Pearl Milk Tea,11.75,2024-10-04 11:05:15
405,Fresh Matcha,6.25,2024-10-04 11:09:45
406,Peach Tea,6.25,2024-10-04 11:10:30
407,Pearl Milk Tea (add Honey Jelly); Lemonade (add Boba Pearls); Lemonade (add Boba Pearls); Strawberry Matcha; Peach Tea,31.2,2024-10-04 11:11:15
408,Green Tea; Fresh Matcha; Tiger Boba; Thai Pearl Milk Tea; Black Tea,28.3,2024-10-04 11:12:00
409,Tiger Boba,6.5,2024-10-04 11:13:30
410,Lemonade (add Boba Pearls); Lemonade,11.15,2024-10-04 11:14:15
411,Tiger Boba,6.5,2024-10-04 11:18:00
412,Halo Halo; Fresh Matcha,13.2,2024-10-04 11:19:30
413,Black Honey Tea (add Ice Cream); Thai Pearl Milk Tea,12.1,2024-10-04 11:20:15
414,Black Honey Tea (add Honey Jelly); Fresh Matcha; Black Tea; Lemonade,21.7,2024-10-04 11:21:45
415,Iced Thai Tea; Coffee Milk Tea,13.0,2024-10-04 11:22:30
416,Thai Pearl Milk Tea (add Pudding); Black Tea (add Pudding); Tiger Boba,18.9,2024-10-04 11:27:00
417,Peach Tea,6.25,2024-10-04 11:32:15
418,Green Honey Tea; Iced Thai Tea; Coffee Crema; Iced Thai Tea,24.85,2024-10-04 11:35:15
419,Fresh Matcha (add Honey Jelly); Peach Tea,13.25,2024-10-04 11:36:00
420,Pearl Milk Tea (add Pudding); Green Honey Tea,11.4,2024-10-04 11:38:15
421,Lemonade (add Pudding); Black Tea (add Boba Pearls); Green Honey Tea,16.2,2024-10-04 11:39:45
422,Halo Halo,6.95,2024-10-04 11:41:15
423,Fresh Matcha; Black Honey Tea; Black Honey Tea; Tiger Boba; Green Tea,27.1,2024-10-04 11:43:30
424,Coffee Milk Tea (add Pudding); Pearl Milk Tea (add Pudding); Pearl Milk Tea,19.35,2024-10-04 11:46:30
425,Green Honey Tea (add Honey Jelly); Strawberry Matcha,12.1,2024-10-04 11:50:15
426,Iced Thai Tea; Halo Halo,13.7,2024-10-04 11:51:45
427,Fresh Matcha (add Ice Cream); Lemonade,12.45,2024-10-04 11:52:30
428,Coffee Milk Tea (add Honey Jelly); Green Honey Tea; Fresh Matcha,18.1,2024-10-04 11:54:00
429,Pearl Milk Tea (add Ice Cream); Halo Halo; Thai Pearl Milk Tea; Peach Tea,26.25,2024-10-04 11:57:45
430,Pearl Milk Tea; Coffee Crema,12.3,2024-10-04 11:59:15
431,Coffee Milk Tea (add Pudding); Coffee Milk Tea (add Boba Pearls); Coffee Milk Tea (add Honey Jelly); Coffee Milk Tea,27.25,2024-10-04 12:01:30
432,Black Tea (add Pudding); Green Honey Tea (add Honey Jelly); Black Honey Tea (add Honey Jelly); Peach Tea; Iced Thai Tea,29.6,2024-10-04 12:06:00
433,Black Tea; Peach Tea; Coffee Milk Tea,17.15,2024-10-04 12:07:30
434,Peach Tea; Strawberry Matcha; Pearl Milk Tea; Tiger Boba,25.05,2024-10-04 12:15:00
435,Fresh Matcha (add Ice Cream); Black Honey Tea; Black Honey Tea; Green Honey Tea; Green Tea,26.45,2024-10-04 12:18:00
436,Green Honey Tea (add Pudding); Green Tea; Oolong Tea; Pearl Milk Tea,20.7,2024-10-04 12:19:30
437,Black Honey Tea,4.85,2024-10-04 12:27:45
438,Green Tea,4.65,2024-10-04 12:29:15
439,Coffee Crema (add Ice Cream); Iced Thai Tea (add Pudding); Tiger Boba (add Honey Jelly); Strawberry Matcha; Coffee Milk Tea,35.0,2024-10-04 12:37:30
440,Oolong Tea (add Boba Pearls); Coffee Crema,11.9,2024-10-04 12:38:15
441,Coffee Crema (add Ice Cream); Oolong Tea; Thai Pearl Milk Tea; Fresh Matcha; Coffee Milk Tea,30.9,2024-10-04 12:41:15
442,Coffee Crema,6.5,2024-10-04 12:42:00
443,Thai Pearl Milk Tea (add Pudding); Strawberry Matcha,13.5,2024-10-04 12:44:15
444,Peach Tea,6.25,2024-10-04 12:45:00
445,Iced Thai Tea; Oolong Tea; Coffee Crema,17.9,2024-10-04 12:48:45
446,Halo Halo (add Ice Cream); Strawberry Matcha (add Honey Jelly); Lemonade,20.4,2024-10-04 12:50:15
447,Strawberry Matcha,6.5,2024-10-04 12:52:30
448,Thai Pearl Milk Tea (add Pudding); Black Tea; Coffee Milk Tea,17.9,2024-10-04 12:56:15
449,Fresh Matcha (add Pudding); Pearl Milk Tea (add Boba Pearls); Green Tea; Pearl Milk Tea; Iced Thai Tea,30.75,2024-10-04 13:00:45
450,Pearl Milk Tea (add Ice Cream); Coffee Milk Tea; Black Honey Tea; Black Honey Tea,22.75,2024-10-04 13:02:15
451,Black Tea (add Honey Jelly); Coffee Milk Tea; Peach Tea; Halo Halo; Green Tea,29.5,2024-10-04 13:03:45
452,Pearl Milk Tea,5.8,2024-10-04 13:05:15
453,Pearl Milk Tea (add Honey Jelly); Black Tea; Fresh Matcha; Coffee Crema; Peach Tea,30.2,2024-10-04 13:06:00
454,Green Honey Tea,4.85,2024-10-04 13:06:45
455,Black Honey Tea (add Honey Jelly); Iced Thai Tea (add Pudding); Lemonade (add Pudding); Fresh Matcha,25.3,2024-10-04 13:07:30
456,Black Honey Tea (add Ice Cream); Halo Halo (add Boba Pearls); Fresh Matcha; Peach Tea; Strawberry Matcha,32.55,2024-10-04 13:08:15
457,Halo Halo (add Boba Pearls); Halo Halo (add Pudding); Black Tea; Coffee Crema,26.55,2024-10-04 13:14:15
458,Coffee Milk Tea (add Boba Pearls); Thai Pearl Milk Tea,13.25,2024-10-04 13:15:45
459,Peach Tea; Black Honey Tea; Coffee Crema; Lemonade; Strawberry Matcha,29.3,2024-10-04 13:16:30
460,Coffee Milk Tea; Green Tea,10.9,2024-10-04 13:18:00
461,Coffee Milk Tea (add Pudding); Coffee Crema (add Honey Jelly); Thai Pearl Milk Tea,20.5,2024-10-04 13:20:15
462,Green Honey Tea (add Honey Jelly); Oolong Tea (add Boba Pearls); Fresh Matcha (add Ice Cream); Iced Thai Tea,25.0,2024-10-04 13:21:00
463,Peach Tea (add Ice Cream); Thai Pearl Milk Tea; Green Honey Tea,18.35,2024-10-04 13:22:30
464,Thai Pearl Milk Tea,6.25,2024-10-04 13:23:15
465,Iced Thai Tea (add Ice Cream); Fresh Matcha; Coffee Crema; Pearl Milk Tea; Halo Halo,33.25,2024-10-04 13:24:00
466,Oolong Tea; Fresh Matcha,10.9,2024-10-04 13:25:30
467,Iced Thai Tea,6.75,2024-10-04 13:27:00
468,Black Honey Tea (add Honey Jelly); Strawberry Matcha,12.1,2024-10-04 13:29:15
469,Strawberry Matcha; Strawberry Matcha,13.0,2024-10-04 13:30:00
470,Oolong Tea; Coffee Milk Tea; Peach Tea; Coffee Milk Tea,23.4,2024-10-04 13:33:45
471,Peach Tea,6.25,2024-10-04 13:34:30
472,Pearl Milk Tea,5.8,2024-10-04 13:35:15
473,Pearl Milk Tea (add Ice Cream); Iced Thai Tea (add Honey Jelly); Black Tea,18.95,2024-10-04 13:37:30
474,Oolong Tea (add Ice Cream); Lemonade (add Honey Jelly); Iced Thai Tea; Coffee Crema,24.85,2024-10-04 13:40:30
475,Pearl Milk Tea,5.8,2024-10-04 13:41:15
476,Strawberry Matcha (add Honey Jelly); Thai Pearl Milk Tea (add Boba Pearls); Green Tea (add Honey Jelly); Halo Halo; Lemonade,31.8,2024-10-04 13:42:00
477,Fresh Matcha (add Ice Cream); Strawberry Matcha; Green Honey Tea,18.6,2024-10-04 13:42:45
478,Iced Thai Tea (add Ice Cream); Strawberry Matcha; Thai Pearl Milk Tea,20.5,2024-10-04 13:44:15
479,Green Honey Tea,4.85,2024-10-04 13:46:30
480,Coffee Crema (add Honey Jelly); Strawberry Matcha (add Honey Jelly); Black Tea,19.15,2024-10-04 13:47:15
481,Iced Thai Tea (add Honey Jelly); Iced Thai Tea; Coffee Milk Tea; Oolong Tea,25.15,2024-10-04 13:48:45
482,Black Honey Tea (add Ice Cream); Lemonade (add Boba Pearls); Halo Halo; Green Tea; Oolong Tea,28.05,2024-10-04 13:51:45
483,Pearl Milk Tea (add Ice Cream); Tiger Boba (add Honey Jelly); Coffee Milk Tea (add Boba Pearls); Green Tea,25.7,2024-10-04 13:57:00
484,Tiger Boba (add Pudding); Thai Pearl Milk Tea (add Boba Pearls); Fresh Matcha,20.5,2024-10-04 13:59:15
485,Black Honey Tea (add Honey Jelly); Coffee Crema (add Honey Jelly); Green Honey Tea (add Ice Cream); Green Tea,23.35,2024-10-04 14:00:00
486,Green Honey Tea (add Boba Pearls); Tiger Boba,12.1,2024-10-04 14:03:00
487,Green Tea (add Honey Jelly); Tiger Boba (add Boba Pearls); Coffee Milk Tea; Green Tea; Black Honey Tea,28.4,2024-10-04 14:05:15
488,Iced Thai Tea (add Boba Pearls); Black Tea; Strawberry Matcha; Tiger Boba; Green Tea,29.8,2024-10-04 14:06:00
489,Black Honey Tea (add Ice Cream); Pearl Milk Tea (add Honey Jelly); Peach Tea; Peach Tea,24.9,2024-10-04 14:10:30
490,Fresh Matcha,6.25,2024-10-04 14:15:00
491,Iced Thai Tea,6.75,2024-10-04 14:17:15
492,Lemonade; Iced Thai Tea; Oolong Tea,16.6,2024-10-04 14:18:00
493,Fresh Matcha,6.25,2024-10-04 14:19:30
494,Green Tea; Fresh Matcha,10.9,2024-10-04 14:22:30
495,Lemonade (add Boba Pearls); Green Honey Tea (add Ice Cream); Fresh Matcha (add Ice Cream); Pearl Milk Tea,24.85,2024-10-04 14:23:15
496,Coffee Milk Tea (add Pudding); Halo Halo,13.95,2024-10-04 14:24:00
497,Fresh Matcha (add Pudding); Tiger Boba; Coffee Milk Tea,19.75,2024-10-04 14:24:45
498,Tiger Boba; Green Tea,11.15,2024-10-04 14:29:15
499,Peach Tea; Tiger Boba,12.75,2024-10-04 14:30:00
500,Tiger Boba (add Honey Jelly); Halo Halo (add Boba Pearls); Black Tea (add Boba Pearls); Iced Thai Tea,27.1,2024-10-04 14:32:15
501,Fresh Matcha; Black Honey Tea; Thai Pearl Milk Tea; Black Tea; Green Tea,26.65,2024-10-04 14:33:00
502,Green Tea; Black Tea; Black Honey Tea; Fresh Matcha,20.4,2024-10-04 14:34:30
503,Black Honey Tea (add Pudding); Peach Tea; Lemonade,17.05,2024-10-04 14:35:15
504,Peach Tea (add Ice Cream); Lemonade (add Ice Cream); Oolong Tea,18.1,2024-10-04 14:36:45
505,Green Tea,4.65,2024-10-04 14:39:00
506,Iced Thai Tea,6.75,2024-10-04 14:39:45
507,Black Honey Tea (add Honey Jelly); Oolong Tea; Tiger Boba,16.75,2024-10-04 14:41:15
508,Thai Pearl Milk Tea (add Boba Pearls); Green Tea; Black Tea; Halo Halo,23.25,2024-10-04 14:42:00
509,Pearl Milk Tea (add Ice Cream); Oolong Tea; Iced Thai Tea,18.2,2024-10-04 14:43:30
510,Black Honey Tea; Coffee Milk Tea; Thai Pearl Milk Tea,17.35,2024-10-04 14:46:30
511,Oolong Tea,4.65,2024-10-04 14:47:15
512,Fresh Matcha (add Boba Pearls); Halo Halo,13.95,2024-10-04 14:48:00
513,Fresh Matcha,6.25,2024-10-04 14:48:45
514,Coffee Crema (add Pudding); Coffee Milk Tea (add Pudding); Halo Halo (add Ice Cream); Pearl Milk Tea; Black Honey Tea,32.85,2024-10-04 14:50:15
515,Iced Thai Tea,6.75,2024-10-04 14:51:45
516,Pearl Milk Tea (add Ice Cream); Iced Thai Tea (add Pudding); Lemonade (add Ice Cream); Black Tea; Coffee Crema,31.65,2024-10-04 14:55:30
517,Iced Thai Tea (add Ice Cream); Black Tea; Thai Pearl Milk Tea; Halo Halo,25.6,2024-10-04 14:56:15
